nanoTime,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
1673707068658,567,2389,1399,2517,624,0.111382596,0.14954513,-2.160283,3422,1351,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1673772226939,994,1450,1293,3565,789,0.110499956,0.14822543,-2.261,3648,1194,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1673836244286,1632,1300,1167,3767,1002,0.110397406,0.14810123,-2.3438349,3809,1040,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1673901985340,1930,1430,1263,3781,1368,0.11042954,0.14813417,-2.4216735,3956,891,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1673966088630,2008,1465,1341,3750,1564,0.110740945,0.14840725,-2.4932008,4083,746,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1674031110876,2617,1510,1482,2536,1965,0.11116277,0.14872685,-2.564465,111,599,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1674098634729,3495,1559,1602,1472,2356,0.111239895,0.14877707,-2.6407259,254,452,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1674161182885,3787,1570,1624,1353,2491,0.110533476,0.14839035,-2.729346,440,301,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1674225142399,3793,1686,1753,1574,2577,0.10895232,0.14769891,-2.8321667,673,143,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1674290135885,3809,1846,1902,1743,3074,0.1063442,0.14686511,-2.9518173,960,4071,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1674355374703,3627,1795,1822,1690,3563,0.10358741,0.14633557,-3.0759382,1257,3896,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1674420398763,2634,1645,1623,1465,3839,0.10195724,0.14622839,3.0944338,1507,3717,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1674485237288,1727,1492,1405,1374,3840,0.10221007,0.14621645,2.9984505,1684,3529,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1674550173812,1277,1331,1237,1049,3822,0.103804275,0.14598668,2.9164045,1805,3338,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1674615540463,1122,1294,1158,839,3783,0.106092006,0.14546262,2.8422475,1895,3146,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1674684546138,1278,1725,1295,975,3814,0.10875237,0.14464158,2.7741387,1964,2956,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1674745199941,1451,1672,1331,1070,3832,0.11171574,0.14350086,2.71313,2011,2771,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1674810153077,1650,1574,1365,1166,3830,0.11483428,0.14207643,2.65554,2046,2587,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1674874220702,1931,1563,1432,1219,3839,0.11804876,0.14037813,2.6013687,2070,2405,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1674939266671,2281,1629,1455,1253,3848,0.121344164,0.13840176,2.5516677,2081,2227,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1675004381287,2734,1570,1428,1300,3861,0.12467116,0.13617451,2.5048594,2083,2051,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1675069350590,3034,1588,1447,1382,3850,0.12785329,0.1338214,2.4601548,2082,1880,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1675134311522,3183,1651,1525,1434,3858,0.13078412,0.13144438,2.415976,2084,1714,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1675199249436,3146,1653,1566,1393,3855,0.13365875,0.12889443,2.3731122,2082,1549,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1675263268247,3126,1668,1654,1402,3857,0.13637184,0.12627162,2.3305113,2081,1386,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1675330758361,2921,1673,1699,1411,3863,0.13887568,0.12363574,2.2889624,2081,1228,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1675393269759,2625,1610,1670,1388,3863,0.14117703,0.12100209,2.2484653,2082,1075,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1675458288931,2196,1659,1740,1434,3757,0.14331217,0.118349135,2.209546,2082,927,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1675523289660,1928,1705,1787,1478,3098,0.14531504,0.115652055,2.1716788,2081,782,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1675588460165,1708,1782,1827,1531,2380,0.14716232,0.112957,2.1338115,2082,639,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1675652559309,1603,1807,1844,1535,1959,0.1489308,0.11015502,2.0964699,2081,496,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1675718319328,1604,1909,1892,1577,2011,0.15059344,0.10728898,2.0586026,2081,352,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1675782599897,1666,1911,1930,1596,2141,0.15220033,0.104260415,2.0183685,2083,201,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1675847415406,2049,1976,1965,1659,1876,0.15377371,0.10098298,1.9773455,2082,44,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1675912419172,1979,2014,1944,1755,1765,0.15528415,0.0974747,1.9331669,2083,3973,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1675977379310,1650,2134,1941,2031,1702,0.1560672,0.09540922,1.8700545,2155,3805,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1676042325688,1616,2064,1971,1811,1716,0.15654203,0.093870126,1.7958975,2261,3629,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1676107392305,1603,2065,2013,1806,1752,0.15693235,0.09216551,1.717533,2372,3442,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1676172536848,1606,2091,2013,1838,1775,0.15711403,0.09093633,1.6375906,2497,3263,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1676236541290,1651,2153,2027,1868,1828,0.15701267,0.09245159,1.5444999,2707,3119,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1676301407354,1643,2141,2008,1884,1819,0.15712944,0.09689093,1.4369459,3008,3011,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1676366428138,1659,2111,1983,1921,1832,0.15787561,0.10243227,1.3341254,3325,2937,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1676431416294,1703,2072,1972,1942,1845,0.15905713,0.107330926,1.2554979,3584,2897,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1676496554022,1721,2105,2021,1972,1873,0.16029154,0.11111537,1.2036932,3769,2885,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1676561874989,1774,2176,2113,1987,1897,0.16153857,0.11435834,1.163985,3920,2885,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1676626447372,1816,2205,2114,2015,1911,0.16262202,0.11687303,1.1321659,4040,2884,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1676690533740,1877,2280,2187,2056,1971,0.16374582,0.119268656,1.1019245,59,2884,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1676755454137,1857,2247,2150,2027,1961,0.16494155,0.1216292,1.0632682,190,2868,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1676820629589,1833,2294,2191,2070,1969,0.16531059,0.12229281,0.9914779,343,2748,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1676885468487,1727,2281,2203,1939,1896,0.16596562,0.123294085,0.8926019,557,2586,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1676950477940,1666,2282,2262,1855,1881,0.16739479,0.12506795,0.7745292,831,2411,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1677015486263,1574,2174,2265,1741,1784,0.1694999,0.1271278,0.6483045,1135,2235,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1677080736454,1487,2037,2099,1625,1761,0.171279,0.12847552,0.5307578,1407,2060,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1677145521001,1437,1911,1908,1431,1707,0.17221168,0.12902294,0.4284632,1625,1889,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1677210519046,1485,1850,1861,1443,1724,0.17212796,0.1289847,0.34220964,1787,1723,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1677275481666,1451,1775,1772,1443,1716,0.171391,0.12872218,0.26437107,1918,1558,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1677339542127,1387,1677,1609,1396,1734,0.17041375,0.12845762,0.19021405,2037,1395,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1677404746967,1431,1687,1556,1395,1775,0.16917104,0.12821835,0.119475625,2144,1233,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1677469643846,1446,1626,1523,1342,2575,0.16784598,0.12805928,0.050577976,2246,1073,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1677534563522,1533,1671,1585,1382,3838,0.16674292,0.12800345,-0.017793737,2352,919,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1677599601419,1541,1475,1437,1163,3855,0.16619077,0.12801327,-0.08879513,2475,772,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1677664611743,2614,1782,1903,1579,3787,0.16456352,0.12815814,-0.14585921,2548,628,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1677729615679,3091,2989,3165,2791,3779,0.16276506,0.12842233,-0.2045011,2620,477,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1677794362098,2555,2827,2996,2511,2934,0.16075987,0.12883821,-0.263143,2687,321,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1677864369100,2260,2772,2924,2345,2152,0.15822706,0.12952052,-0.32047006,2739,155,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1677923635974,2370,2812,2908,2458,2209,0.15521339,0.13052079,-0.37674525,2777,4075,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1677988778149,2551,3003,3098,2662,2431,0.15166165,0.13192602,-0.4309167,2797,3889,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1678053633938,2970,3119,3179,2893,2943,0.14777309,0.1337137,-0.4829844,2803,3697,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1678118676317,3065,3350,3326,3197,2884,0.1437383,0.13582958,-0.53505206,2803,3499,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1678183651512,2936,3489,3506,3221,2763,0.13972013,0.13821125,-0.5884346,2803,3296,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1678248831742,3023,3553,3611,3260,2887,0.13727024,0.13984604,-0.66153973,2878,3093,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1678313905047,3130,3592,3700,3302,3067,0.13641693,0.14051041,-0.7533156,3029,2895,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1678377696863,3182,3605,3779,3293,3187,0.13532598,0.14153351,-0.84088403,3163,2696,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,1
1678442917296,3173,3558,3831,3241,3238,0.13405252,0.14295676,-0.92161524,3275,2501,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1678508951278,3124,3483,3840,3186,3212,0.13259195,0.14488131,-0.9923537,3357,2314,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1678572945426,3085,3435,3835,3141,3155,0.13104463,0.14725107,-1.055729,3416,2132,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1678638061491,3040,3396,3842,3104,3093,0.12941247,0.1501346,-1.1125301,3452,1952,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1678702701967,2991,3347,3831,3067,3001,0.1276209,0.15376645,-1.1588125,3452,1776,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1678767712607,2936,3285,3797,3018,2906,0.12610064,0.15724538,-1.2058839,3459,1604,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1678833465630,2800,3163,3750,2878,2734,0.12479503,0.16066302,-1.2519033,3467,1437,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1678896854969,2153,2705,3516,2301,2212,0.12361195,0.16424637,-1.2945042,3466,1274,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1678961734147,487,1267,2772,523,681,0.12261394,0.16776615,-1.3357902,3465,1116,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1679027025914,261,437,2379,253,279,0.12194957,0.17054093,-1.3773391,3482,975,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1679090764232,264,684,2503,262,280,0.12139661,0.17336349,-1.411262,3484,848,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,1
1679155819094,269,942,2554,270,279,0.12103839,0.17558981,-1.4517591,3512,722,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.874939,36.53,2
1679220928788,286,1275,2845,301,311,0.120721415,0.17824005,-1.485945,3519,599,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,1
1679285872059,698,2007,3369,1056,552,0.12043475,0.1816103,-1.5156604,3502,469,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1679350817699,302,1759,3495,528,282,0.120313026,0.18381588,-1.5619428,3542,333,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1679415781488,243,1521,3642,260,247,0.12031425,0.18367782,-1.6371517,3688,193,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,1
1679480971478,336,3610,3604,1237,377,0.12033561,0.18399926,-1.7123606,3824,43,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1679645849939,3790,1310,2943,911,911,0.12047845,0.18500155,-1.7886214,3947,3972,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,4
1679709833014,2615,1755,1654,2675,1602,0.12110996,0.18785474,-1.9939995,178,3518,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1679774905025,3330,1813,1775,1906,2043,0.121374555,0.18844217,-2.0855124,338,3330,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1679839860371,3695,1684,1683,1377,2160,0.121148005,0.1880416,-2.1906996,548,3140,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1679905667005,3791,1663,1662,1363,2314,0.12005186,0.18650587,-2.3100872,816,2954,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1679969881486,3790,1679,1698,1430,2601,0.118144974,0.1844145,-2.4386787,1122,2771,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1680034880720,3756,1611,1737,1412,3123,0.116442084,0.18297169,-2.559907,1401,2589,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1680099878231,3449,1628,1746,1271,3635,0.11573074,0.18250392,-2.6648312,1619,2408,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1680165055334,2277,1635,1771,1211,3842,0.11595562,0.18262008,-2.7550292,1785,2231,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1680229057150,1713,1714,1831,1385,3860,0.11689334,0.18300177,-2.8354974,1916,2056,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1680293910052,1605,1883,1929,1567,3869,0.11790259,0.18332072,-2.913862,2042,1884,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1680358917545,1471,1799,1784,1460,3855,0.119023375,0.18358046,-2.9906487,2163,1713,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1680423925390,1307,1608,1517,1233,3309,0.119614825,0.18367042,-3.0726948,2306,1544,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1680489077844,1135,1441,1387,1015,2025,0.11924754,0.18364507,3.1200294,2486,1380,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1680553100846,774,1281,1306,844,1204,0.11761423,0.1836803,3.0151052,2721,1216,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1680619921657,786,1275,1369,1038,1103,0.115605555,0.18393573,2.9083402,2968,1057,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1680682966928,832,1316,1408,1387,1147,0.1141952,0.1842708,2.811305,3184,904,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1680747962237,951,1379,1455,1166,1231,0.11402107,0.1843305,2.7308369,3341,755,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1680813136729,1021,1415,1469,1095,1320,0.11475942,0.18400893,2.663254,3452,609,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1680877973114,1109,1505,1497,1162,1446,0.116250604,0.18323575,2.6072419,3522,466,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1680943013052,1201,1594,1566,1283,1571,0.11831003,0.18201703,2.5578039,3564,320,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1681007004684,1301,1633,1598,1305,1751,0.120805874,0.18036827,2.5125732,3585,169,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1681072397916,1408,1670,1618,1364,2013,0.12367116,0.17828345,2.4683945,3592,8,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1681136202087,1466,1741,1675,1436,2267,0.12667544,0.17588761,2.4250047,3591,3938,-15.519084,0.24427481,15.687023,0.25109863,0.001953125,-1.890564,36.53,2
1681201201544,1495,1844,1679,1518,2488,0.12967707,0.17327304,2.379511,3591,3765,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1681266039280,1467,1963,1722,1523,2549,0.13268986,0.17039758,2.33244,3590,3585,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,2
1681331010126,1445,2016,1766,1518,2466,0.13562752,0.16731693,2.2832649,3591,3399,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1681396107212,1442,2018,1778,1493,2216,0.13839516,0.16411301,2.233301,3594,3212,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1681462486731,1481,2021,1835,1522,1967,0.14109841,0.16064787,2.1857038,3589,3026,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1681525306874,1536,2065,1874,1584,1836,0.14346117,0.15730236,2.1373177,3592,2845,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1681590088611,1555,2049,1881,1617,1820,0.14569639,0.15378825,2.0897205,3592,2664,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1681655360363,1565,2036,1851,1612,1881,0.14721413,0.15113084,2.0310786,3637,2486,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1681720130120,1731,2037,1929,1757,2334,0.14775585,0.15003824,1.954029,3757,2313,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1681785261817,1971,1975,1919,1839,1818,0.14819464,0.14894988,1.8769794,3878,2141,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1681850512107,1772,2040,1974,1810,1831,0.1484998,0.14798453,1.7991408,4004,1971,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1681914139725,1741,2052,1977,1841,1795,0.14876023,0.14686391,1.723406,27,1802,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1681979132387,1777,2111,1991,1935,1828,0.14888965,0.14602244,1.6458304,156,1636,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1682044205715,1708,2095,1963,1927,1841,0.14890172,0.14586182,1.5608916,314,1471,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1682109315190,1677,2101,1939,1915,1881,0.148909,0.1465981,1.467275,508,1309,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1682174165650,1658,2143,2057,1855,1894,0.1491444,0.14886387,1.3576173,766,1150,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1682238172042,1673,2168,2026,1799,1923,0.14984053,0.15207978,1.2395445,1062,997,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1682304203343,1538,2029,2036,1611,1847,0.15085079,0.15501721,1.1256793,1346,848,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.843689,36.53,2
1682368431030,1612,2046,2085,1655,1903,0.15163346,0.15665786,1.028644,1570,703,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1682433362082,1655,1959,1987,1625,1903,0.15207274,0.15738714,0.9426534,1752,558,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1682498202800,1605,1852,1884,1543,1839,0.15193753,0.15720096,0.8674445,1890,410,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1682563165592,1607,1799,1775,1539,1899,0.15159523,0.15679733,0.79460233,2017,260,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,1
1682628250736,1595,1703,1657,1475,1893,0.15106328,0.1562555,0.7212342,2140,104,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.828064,36.53,2
1682693420972,1505,1546,1442,1386,1846,0.15054488,0.15579969,0.64129186,2277,4033,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1682758294913,1534,1578,1442,1426,1851,0.15021299,0.15555191,0.55503833,2432,3860,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1682823269521,1425,1379,1229,1191,2763,0.14945032,0.155079,0.47325525,2568,3685,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1682887284359,268,342,367,252,3633,0.14881541,0.1547539,0.38726467,2716,3506,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1682952274429,1758,2183,2483,1733,3837,0.14732401,0.15414561,0.30627048,2835,3317,-15.519084,0.24427481,15.687023,0.37609863,0.001953125,-1.859314,36.53,1
1683017419221,2789,3055,3272,2835,2907,0.14576635,0.15365306,0.22238365,2959,3122,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1683082617919,2819,3153,3293,2863,2879,0.14385869,0.15322168,0.14060056,3072,2924,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1683147317733,2855,3136,3195,2889,2842,0.14130703,0.15286054,0.06591761,3158,2726,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1683212306896,2864,3153,3209,2895,2835,0.13836817,0.15266654,-0.002454102,3224,2532,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1683277642481,2965,3187,3245,2947,3048,0.13493975,0.15267496,-0.060570057,3260,2347,-15.519084,0.24427481,15.687023,0.0010986328,0.001953125,-1.734314,36.53,1
1683342319240,3371,3271,3283,3176,3331,0.1310123,0.15291314,-0.11290072,3274,2162,-15.519084,0.24427481,15.687023,0.62609863,0.001953125,-1.749939,36.53,2
1683406358318,3317,3485,3382,3458,3135,0.12687406,0.15338235,-0.15997201,3273,1982,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1683471321130,3090,3596,3573,3363,2995,0.12280791,0.15403843,-0.20651737,3272,1804,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,1
1683536327182,3118,3627,3745,3259,3076,0.11893434,0.15484996,-0.25227383,3273,1631,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1683601514584,3182,3509,3750,3231,3196,0.11505738,0.15584931,-0.2969784,3271,1459,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1683666344176,3205,3423,3543,3233,3241,0.111316964,0.15699399,-0.341683,3271,1289,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1683731357691,3205,3438,3502,3229,3259,0.107739836,0.15826613,-0.38507274,3271,1124,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1683795336216,3170,3385,3511,3215,3260,0.1043492,0.15964037,-0.42688468,3271,965,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1683861529462,3072,3287,3460,3122,3141,0.10108181,0.16112657,-0.46738178,3270,810,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
1683925558153,2799,3057,3260,2847,2771,0.097918354,0.1627231,-0.5078789,3270,656,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,2
1683990378208,1755,2401,2717,1891,2006,0.09480202,0.16445757,-0.54863894,3270,501,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,1
1684055395001,1569,2065,2339,1596,1863,0.091798216,0.1662936,-0.58834714,3269,349,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.796814,36.53,2
1684120439591,1061,1495,1675,987,1439,0.08892709,0.16820912,-0.6283183,3270,198,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.765564,36.53,2
1684185561994,766,1128,1142,662,1140,0.08624649,0.17015669,-0.67302287,3283,41,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.781189,36.53,1
1684249589074,423,608,513,312,801,0.084501244,0.17154798,-0.7306129,3344,3979,-15.519084,0.24427481,15.687023,0.50109863,0.001953125,-1.812439,36.53,2
